qs_rank;country_territory;region;name;description;country;city;latitude;longitude;website;image_url;institution_profile;teaching_languages
1001-1200;Francja;Europa;Uniwersytet Paris 2 Panthéon-Assas;Uniwersytet Paris 2 Panthéon-Assas to francuski uniwersytet badawczy o szerokim profilu akademickim z siedzibą w Paris. Dzięki położeniu w dużym ośrodku miejskim uczelnia oferuje dobre warunki do współpracy z instytucjami publicznymi, firmami, organizacjami kultury i partnerami międzynarodowymi.;Francja;Paris;48.846944444;2.344722222;https://www.assas-universite.fr;http://commons.wikimedia.org/wiki/Special:FilePath/Pantheon-Assas%20University%20-%20Panth%C3%A9on.jpg;ogólny;francuski, angielski
1401+;Wielka Brytania;Europa;Harper Adams University;Harper Adams University to brytyjska uczelnia o profilu związanym z naukami o życiu, rolnictwem, środowiskiem i technologiami żywności z siedzibą w Newport. Uczelnia jest dobrym wyborem dla kandydatów zainteresowanych zrównoważonym rozwojem, gospodarką zasobami naturalnymi i praktycznymi badaniami terenowymi.;Wielka Brytania;Newport;52.7797;-2.42752;http://www.harper-adams.ac.uk;;ogólny;angielski
721-730;Wielka Brytania;Europa;UWE Bristol;UWE Bristol to brytyjski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Stoke Gifford. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Wielka Brytania;Stoke Gifford;51.5002821;-2.5480446;https://www.uwe.ac.uk/;http://commons.wikimedia.org/wiki/Special:FilePath/Uwe.bristol.750pix.jpg;ogólny;angielski
51;Wielka Brytania;Europa;Uniwersytet w Bristolu;Uniwersytet w Bristolu to brytyjski uniwersytet o szerokim profilu kształcenia i badań. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Wielka Brytania;City of Bristol;51.456388888;-2.604444444;https://bristol.ac.uk;http://commons.wikimedia.org/wiki/Special:FilePath/University%20of%20Bristol.jpg;ogólny;angielski
1001-1200;Wielka Brytania;Europa;Uniwersytet w Central Lancashire;Uniwersytet w Central Lancashire to brytyjski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Preston. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Wielka Brytania;Preston;53.763;-2.7074;http://www.uclan.ac.uk/;http://commons.wikimedia.org/wiki/Special:FilePath/CampusofUCLanCyprus.jpg;ogólny;angielski
157;Wielka Brytania;Europa;Uniwersytet Lancaster;Uniwersytet Lancaster to brytyjski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Lancaster. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Wielka Brytania;Lancaster;54.010661111;-2.788238888;http://www.lancs.ac.uk/;http://commons.wikimedia.org/wiki/Special:FilePath/Lancaster%20University%20Courtyard.JPG;ogólny;angielski
113;Wielka Brytania;Europa;Uniwersytet w St Andrews;Uniwersytet w St Andrews to brytyjski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Fife. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Wielka Brytania;Fife;56.341214;-2.793011;https://st-andrews.ac.uk;http://commons.wikimedia.org/wiki/Special:FilePath/St%20Andrews%20University%20Classics%20Building.jpg;ogólny;angielski
1001-1200;Hiszpania;Europa;Uniwersytet w Deusto;Uniwersytet w Deusto to hiszpański uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Bilbao. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Hiszpania;Bilbao;43.270833333;-2.9375;https://www.deusto.es/;http://commons.wikimedia.org/wiki/Special:FilePath/Bilbao%20-%20Universidad%20de%20Deusto%2001.jpg;ogólny;hiszpański, angielski
147;Wielka Brytania;Europa;Uniwersytet w Liverpoolu;Uniwersytet w Liverpoolu to brytyjski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Liverpool. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Wielka Brytania;Liverpool;53.406;-2.967;http://www.liverpool.ac.uk;http://commons.wikimedia.org/wiki/Special:FilePath/University%20of%20Liverpool%20Building.jpg;ogólny;angielski
851-900;Wielka Brytania;Europa;Uniwersytet Liverpool John Moores;Uniwersytet Liverpool John Moores to brytyjski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Liverpool. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Wielka Brytania;Liverpool;53.403;-2.97;http://www.ljmu.ac.uk/;http://commons.wikimedia.org/wiki/Special:FilePath/Northwesternhall.JPG;ogólny;angielski
624;Hiszpania;Europa;Universidad del Pais Vasco;Universidad del Pais Vasco to hiszpański uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Basque Country. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Hiszpania;Basque Country;43.3314059;-2.9706058;https://www.ehu.eus/eu/;http://commons.wikimedia.org/wiki/Special:FilePath/Bilbao%20-%20Torre%20Iberdrola%20y%20Paraninfo%20de%20la%20UPV-EHU%202.jpg;ogólny;hiszpański, angielski
428;Wielka Brytania;Europa;Uniwersytet w Dundee;Uniwersytet w Dundee to brytyjski uniwersytet o szerokim profilu kształcenia i badań. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Wielka Brytania;Dundee City;56.457222222;-2.980277777;http://www.dundee.ac.uk/;http://commons.wikimedia.org/wiki/Special:FilePath/Dundee%20University%20Scrymgeour.jpg;ogólny;angielski
597;Węgry;Europa;Uniwersytet w Segedynie;Uniwersytet w Segedynie to węgierski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Szeged. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Węgry;Szeged;46.2502;20.1461;https://u-szeged.hu;http://commons.wikimedia.org/wiki/Special:FilePath/Szegedi%20Tudom%C3%A1nyegyetem.jpg;ogólny;węgierski, angielski
401;Szwecja;Europa;Uniwersytet w Umeå;Uniwersytet w Umeå to szwedzki uniwersytet o szerokim profilu kształcenia i badań. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Szwecja;Umeå Municipality;63.820555555;20.303611111;https://www.umu.se;http://commons.wikimedia.org/wiki/Special:FilePath/Ume%C3%A5%20University%20Campus%20pond-2012-06-06.jpg;ogólny;szwedzki, angielski
761-770;Serbia;Europa;Uniwersytet Belgradzki;Uniwersytet Belgradzki to serbski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Belgrade. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Serbia;Belgrade;44.818611111;20.4575;https://www.bg.ac.rs/;http://commons.wikimedia.org/wiki/Special:FilePath/Rektorat%20Beogradskog%20univerziteta.jpg;ogólny;angielski, język lokalny
1001-1200;Polska;Europa;Uniwersytet Warmińsko-Mazurski w Olsztynie;Uniwersytet Warmińsko-Mazurski w Olsztynie to polski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Olsztyn. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Polska;Olsztyn;53.7573;20.4612;http://www.uwm.edu.pl/;http://commons.wikimedia.org/wiki/Special:FilePath/Uniwersytet%20Warmi%C5%84sko-Mazurski%20w%20Olsztynie.jpg;ogólny;polski, angielski
951-1000;Rosja;Europa;Bałtycki Uniwersytet Federalny im. Immanuela Kanta;Bałtycki Uniwersytet Federalny im. Immanuela Kanta to rosyjski uniwersytet publiczny o szerokiej ofercie kształcenia i zapleczu badawczym z siedzibą w Kaliningrad. Uczelnia rozwija kierunki humanistyczne, społeczne, przyrodnicze i techniczne, a jej znaczenie często wykracza poza region, w którym działa.;Rosja;Kaliningrad;54.7245944;20.5280444;http://www.kantiana.ru/;http://commons.wikimedia.org/wiki/Special:FilePath/101-0160%20IMG.JPG;ogólny;angielski, język lokalny
1201-1400;Węgry;Europa;Uniwersytet w Miszkolcu;Uniwersytet w Miszkolcu to węgierski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Miskolc. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Węgry;Miskolc;48.079722222;20.765;http://www.uni-miskolc.hu;http://commons.wikimedia.org/wiki/Special:FilePath/UnivMiskolc%20Main.jpg;ogólny;węgierski, angielski
1001-1200;Grecja;Europa;Uniwersytet w Janinie;Uniwersytet w Janinie to grecki uniwersytet o szerokim profilu kształcenia i badań. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Grecja;Ioannina Municipality;39.62;20.84;http://www.uoi.gr/;http://commons.wikimedia.org/wiki/Special:FilePath/Uoi%20main-entrance.jpg;ogólny;grecki, angielski
487;Polska;Europa;Politechnika Warszawska;Politechnika Warszawska to polska uczelnia techniczna skoncentrowana na inżynierii, naukach ścisłych i technologiach stosowanych z siedzibą w Warsaw. Szczególnie dobrze pasuje do osób zainteresowanych laboratoriami, projektami badawczo-rozwojowymi, informatyką, automatyką, energetyką lub współpracą z przemysłem.;Polska;Warsaw;52.220278055;21.010556111;https://www.pw.edu.pl/;http://commons.wikimedia.org/wiki/Special:FilePath/Gmach%20G%C5%82%C3%B3wny%20Politechniki%20Warszawskiej%202018.jpg;techniczny;polski, angielski
271;Polska;Europa;Uniwersytet Warszawski;Uniwersytet Warszawski to największa i jedna z najważniejszych uczelni akademickich w Polsce, z mocnym zapleczem w naukach humanistycznych, społecznych, ścisłych i przyrodniczych. Uczelnia prowadzi liczne projekty badawcze i współpracuje z partnerami międzynarodowymi, szczególnie w ramach europejskich programów naukowych.;Polska;Warsaw;52.240280555;21.019169444;https://www.uw.edu.pl/;http://commons.wikimedia.org/wiki/Special:FilePath/Warszawa%2C%20ul.%20Krakowskie%20Przedmie%C5%9Bcie%2026%2C%2028%2020170517%20001.jpg;ogólny;polski, angielski
1001-1200;Polska;Europa;Szkoła Główna Gospodarstwa Wiejskiego w Warszawie;Szkoła Główna Gospodarstwa Wiejskiego w Warszawie to polska uczelnia o profilu związanym z naukami o życiu, rolnictwem, środowiskiem i technologiami żywności z siedzibą w Ursynów. Uczelnia jest dobrym wyborem dla kandydatów zainteresowanych zrównoważonym rozwojem, gospodarką zasobami naturalnymi i praktycznymi badaniami terenowymi.;Polska;Ursynów;52.161666666;21.048055555;http://www.sggw.pl/;http://commons.wikimedia.org/wiki/Special:FilePath/Kampus%20SGGW%20ul.%20Ciszewskiego%20w%20Warszawie.jpg;agricultural;polski, angielski
1201-1400;Rumunia;Europa;Zachodni Uniwersytet w Timișoarze;Zachodni Uniwersytet w Timișoarze to rumuński uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Timișoara. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Rumunia;TimiČ™oara;45.7471;21.2315;http://www.uvt.ro/;http://commons.wikimedia.org/wiki/Special:FilePath/West%20University%20of%20Timisoara%20%281%29.jpg;ogólny;rumuński, angielski
1001-1200;Słowacja;Europa;Uniwersytet Techniczny w Koszycach;Uniwersytet Techniczny w Koszycach to europejska uczelnia techniczna skoncentrowana na inżynierii, naukach ścisłych i technologiach stosowanych z siedzibą w KoĹˇice. Szczególnie dobrze pasuje do osób zainteresowanych laboratoriami, projektami badawczo-rozwojowymi, informatyką, automatyką, energetyką lub współpracą z przemysłem.;Słowacja;Košice;48.7314;21.2447;https://tuke.sk/;http://commons.wikimedia.org/wiki/Special:FilePath/Technick%C3%A1%20univerzita%20v%20Ko%C5%A1iciach%20-c.jpg;techniczny;słowacki, angielski
1001-1200;Słowacja;Europa;Uniwersytet Pavla Jozefa Šafárika w Koszycach;Uniwersytet Pavla Jozefa Šafárika w Koszycach to europejski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w KoĹˇice. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Słowacja;Košice;48.719444444;21.251111111;https://upjs.sk;http://commons.wikimedia.org/wiki/Special:FilePath/UPJ%C5%A0.JPG;ogólny;angielski, język lokalny
563;Węgry;Europa;Uniwersytet w Debreczynie;Uniwersytet w Debreczynie to węgierski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Debrecen. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Węgry;Debrecen;47.553888888;21.621388888;https://unideb.hu/;http://commons.wikimedia.org/wiki/Special:FilePath/DE-foepulet.jpg;ogólny;węgierski, angielski
721-730;Grecja;Europa;Uniwersytet w Patras;Uniwersytet w Patras to grecki uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Patras. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Grecja;Patras;38.286666666;21.786388888;https://www.upatras.gr/;http://commons.wikimedia.org/wiki/Special:FilePath/University%20of%20Patras%2C%20Building%20A.JPG;ogólny;grecki, angielski
1401+;Rumunia;Europa;Uniwersytet w Oradei;Uniwersytet w Oradei to rumuński uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Oradea. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Rumunia;Oradea;47.045318;21.919742;http://www.uoradea.ro/;http://commons.wikimedia.org/wiki/Special:FilePath/Univ%20Oradea%20-%20Corpul%20A%20%281%29.jpg;ogólny;rumuński, angielski
582;Islandia;Europa;Uniwersytet Islandzki;Uniwersytet Islandzki to europejski uniwersytet o szerokim profilu kształcenia i badań. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Islandia;;64.140555555;-21.949444444;https://english.hi.is/;http://commons.wikimedia.org/wiki/Special:FilePath/University%20of%20Iceland%20-%202013.08%20-%20panoramio.jpg;ogólny;angielski, język lokalny
643;Finlandia;Europa;Åbo Akademi University;Åbo Akademi University to fiński uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Turku. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Finlandia;Turku;60.453888888;22.278611111;https://www.abo.fi/;http://commons.wikimedia.org/wiki/Special:FilePath/%C3%85bo%20Akademi%20main%20building.jpg;ogólny;fiński, szwedzki, angielski
366;Finlandia;Europa;Uniwersytet w Turku;Uniwersytet w Turku to fiński uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Turku. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Finlandia;Turku;60.454166666;22.284722222;https://www.utu.fi/;http://commons.wikimedia.org/wiki/Special:FilePath/Turun%20yliopisto.jpg;ogólny;fiński, szwedzki, angielski
1401+;Polska;Europa;Politechnika Lubelska;Politechnika Lubelska to polska uczelnia techniczna skoncentrowana na inżynierii, naukach ścisłych i technologiach stosowanych z siedzibą w Lublin. Szczególnie dobrze pasuje do osób zainteresowanych laboratoriami, projektami badawczo-rozwojowymi, informatyką, automatyką, energetyką lub współpracą z przemysłem.;Polska;Lublin;51.23555556;22.55027778;http://www.pollub.pl/;http://commons.wikimedia.org/wiki/Special:FilePath/Politechnika%20Lubelska%20Rektorat%20hdr%20m%20p.net.jpg;techniczny;polski, angielski
485;Grecja;Europa;Uniwersytet Arystotelesa w Salonikach;Uniwersytet Arystotelesa w Salonikach to grecki uniwersytet o szerokim profilu kształcenia i badań. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Grecja;Thessaloniki Municipality;40.63;22.958055555;https://www.auth.gr/;http://commons.wikimedia.org/wiki/Special:FilePath/UAT%20philosophy.jpg;ogólny;grecki, angielski
731-740;Bułgaria;Europa;Uniwersytet Sofijski im. św. Klemensa z Ochrydy;Uniwersytet Sofijski im. św. Klemensa z Ochrydy to bułgarski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Sofia. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Bułgaria;Sofia;42.693611111;23.335;https://uni-sofia.bg;http://commons.wikimedia.org/wiki/Special:FilePath/Sofia%20University%20panorama%202.jpg;ogólny;angielski, język lokalny
1201-1400;Rumunia;Europa;Uniwersytet Techniczny w Klużu-Napoce;Uniwersytet Techniczny w Klużu-Napoce to rumuńska uczelnia techniczna skoncentrowana na inżynierii, naukach ścisłych i technologiach stosowanych z siedzibą w Cluj-Napoca. Szczególnie dobrze pasuje do osób zainteresowanych laboratoriami, projektami badawczo-rozwojowymi, informatyką, automatyką, energetyką lub współpracą z przemysłem.;Rumunia;Cluj-Napoca;46.769166666;23.585555555;http://www.utcluj.ro/;http://commons.wikimedia.org/wiki/Special:FilePath/Sediul%20Rectorat%20UTCN.jpg;techniczny;rumuński, angielski
761-770;Rumunia;Europa;Uniwersytet Babes-Bolyai;Uniwersytet Babes-Bolyai to rumuński uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Cluj-Napoca. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Rumunia;Cluj-Napoca;46.767777777;23.591111111;https://www.ubbcluj.ro/ro/;http://commons.wikimedia.org/wiki/Special:FilePath/Cluj-Napoca%20University%20of%20Babes-Bolyai.JPG;ogólny;rumuński, angielski
355;Grecja;Europa;Narodowy Uniwersytet Techniczny w Atenach;Narodowy Uniwersytet Techniczny w Atenach to grecka uczelnia techniczna skoncentrowana na inżynierii, naukach ścisłych i technologiach stosowanych. Szczególnie dobrze pasuje do osób zainteresowanych laboratoriami, projektami badawczo-rozwojowymi, informatyką, automatyką, energetyką lub współpracą z przemysłem.;Grecja;;37.987863888;23.731613888;http://www.ntua.gr/;http://commons.wikimedia.org/wiki/Special:FilePath/%CE%9C%CE%B5%CF%84%CF%83%CF%8C%CE%B2%CE%B9%CE%BF%20%CE%A0%CE%BF%CE%BB%CF%85%CF%84%CE%B5%CF%87%CE%BD%CE%B5%CE%AF%CE%BF%207936.JPG;techniczny;grecki, angielski
951-1000;Grecja;Europa;Uniwersytet Ekonomii i Biznesu w Atenach;Uniwersytet Ekonomii i Biznesu w Atenach to grecka uczelnia lub szkoła wyższa o silnym profilu ekonomicznym, menedżerskim i społecznym z siedzibą w Athens. Wyróżnia się programami związanymi z biznesem, finansami, analizą danych, administracją lub polityką publiczną, często prowadzonymi w środowisku międzynarodowym.;Grecja;Athens;37.993888888;23.732222222;http://www.aueb.gr/;http://commons.wikimedia.org/wiki/Special:FilePath/%CE%9C%CE%B1%CF%81%CE%AC%CF%83%CE%BB%CE%B5%CE%B9%CE%BF%20%CE%9C%CE%AD%CE%B3%CE%B1%CF%81%CE%BF%209723.jpg;biznesowy;grecki, angielski
390;Grecja;Europa;Narodowy Uniwersytet im. Kapodistriasa w Atenach;Narodowy Uniwersytet im. Kapodistriasa w Atenach to grecki uniwersytet o szerokim profilu kształcenia i badań. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Grecja;Dirfys-Messapia Municipality;37.951111111;23.738777777;https://www.uoa.gr;http://commons.wikimedia.org/wiki/Special:FilePath/Universit%C3%A4t%20von%20Athen.jpg;ogólny;grecki, angielski
1201-1400;Łotwa;Europa;Łotewski Uniwersytet Nauk Przyrodniczych i Technologii;Łotewski Uniwersytet Nauk Przyrodniczych i Technologii to łotewska uczelnia o profilu związanym z naukami o życiu, rolnictwem, środowiskiem i technologiami żywności z siedzibą w Riga. Uczelnia jest dobrym wyborem dla kandydatów zainteresowanych zrównoważonym rozwojem, gospodarką zasobami naturalnymi i praktycznymi badaniami terenowymi.;Łotwa;Riga;56.66694444;23.76027778;http://www.llu.lv;http://commons.wikimedia.org/wiki/Special:FilePath/Biron%20Rezidenz.jpg;agricultural;łotewski, angielski
423;Finlandia;Europa;Uniwersytet w Tampere;Uniwersytet w Tampere to fiński uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Tampere. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Finlandia;Tampere;61.449444444;23.86;https://www.tuni.fi;;ogólny;fiński, szwedzki, angielski
741-750;Litwa;Europa;Uniwersytet Techniczny w Kownie;Uniwersytet Techniczny w Kownie to litewska uczelnia techniczna skoncentrowana na inżynierii, naukach ścisłych i technologiach stosowanych. Szczególnie dobrze pasuje do osób zainteresowanych laboratoriami, projektami badawczo-rozwojowymi, informatyką, automatyką, energetyką lub współpracą z przemysłem.;Litwa;Kaunas City Municipality;54.898888888;23.9125;https://ktu.edu/;http://commons.wikimedia.org/wiki/Special:FilePath/KTU%20%22Santakos%22%20sl%C4%97nis.jpg;techniczny;litewski, angielski
741-750;Litwa;Europa;Uniwersytet Witolda Wielkiego;Uniwersytet Witolda Wielkiego to litewski uniwersytet o szerokim profilu kształcenia i badań. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Litwa;Kaunas City Municipality;54.898333333;23.913888888;https://www.vdu.lt;http://commons.wikimedia.org/wiki/Special:FilePath/University%20of%20Lithuania%201922.jpg;ogólny;litewski, angielski
1001-1200;Ukraina;Europa;Politechnika Lwowska;Politechnika Lwowska to ukraińska uczelnia techniczna skoncentrowana na inżynierii, naukach ścisłych i technologiach stosowanych z siedzibą w Lviv. Szczególnie dobrze pasuje do osób zainteresowanych laboratoriami, projektami badawczo-rozwojowymi, informatyką, automatyką, energetyką lub współpracą z przemysłem.;Ukraina;Lviv;49.8356;24.0147;https://lpnu.ua/;http://commons.wikimedia.org/wiki/Special:FilePath/%D0%91%D0%B0%D0%BD%D0%B4%D0%B5%D1%80%D0%B8%203179.jpg;techniczny;angielski, język lokalny
1201-1400;Ukraina;Europa;Lwowski Uniwersytet Narodowy im. Iwana Franki;Lwowski Uniwersytet Narodowy im. Iwana Franki to ukraiński uniwersytet publiczny o szerokiej ofercie kształcenia i zapleczu badawczym z siedzibą w Lviv. Uczelnia rozwija kierunki humanistyczne, społeczne, przyrodnicze i techniczne, a jej znaczenie często wykracza poza region, w którym działa.;Ukraina;Lviv;49.840488;24.022464;https://lnu.edu.ua/;http://commons.wikimedia.org/wiki/Special:FilePath/University%20Lviv%202009%201.JPG;ogólny;angielski, język lokalny
1001-1200;Łotwa;Europa;Rīgas Stradiņa universitāte;Rīgas Stradiņa universitāte to łotewski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Riga. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Łotwa;Riga;56.95361111;24.05527778;https://www.rsu.lv/;http://commons.wikimedia.org/wiki/Special:FilePath/RSU%20-%20Dzirciema%20iela%2016.jpg;ogólny;łotewski, angielski
801-850;Łotwa;Europa;Uniwersytet Łotewski;Uniwersytet Łotewski to łotewski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Riga. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Łotwa;Riga;56.950555555;24.116111111;https://www.lu.lv/;http://commons.wikimedia.org/wiki/Special:FilePath/Universidad%20de%20Letonia%2C%20Riga%2C%20Letonia%2C%202012-08-07%2C%20DD%2001.JPG;ogólny;łotewski, angielski
114;Finlandia;Europa;Uniwersytet Aalto;Uniwersytet Aalto to fiński uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Espoo. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Finlandia;Espoo;60.186111;24.828611;https://www.aalto.fi/;http://commons.wikimedia.org/wiki/Special:FilePath/Aalto%20yliopisto%20Otaniemi%202018.jpg;ogólny;fiński, szwedzki, angielski
116;Finlandia;Europa;Uniwersytet Helsiński;Uniwersytet Helsiński to fiński uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Helsinki. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Finlandia;Helsinki;60.169444444;24.95;https://www.helsinki.fi/en;http://commons.wikimedia.org/wiki/Special:FilePath/University%20of%20Helsinki%2C%20Main%20Building%20%2852890870759%29.jpg;ogólny;fiński, szwedzki, angielski
628;Grecja;Europa;Uniwersytet Kreteński;Uniwersytet Kreteński to grecki uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Rethymno. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Grecja;Rethymno;35.307;25.082;https://www.uoc.gr/;http://commons.wikimedia.org/wiki/Special:FilePath/University%20of%20Crete%2C%20Rethymno%20Campus%2004%20-%20Department%20of%20History%20and%20Archaeology.jpg;ogólny;grecki, angielski
1001-1200;Litwa;Europa;Uniwersytet Mykolas Romeris;Uniwersytet Mykolas Romeris to litewski uniwersytet badawczy o szerokim profilu akademickim. Dzięki położeniu w dużym ośrodku miejskim uczelnia oferuje dobre warunki do współpracy z instytucjami publicznymi, firmami, organizacjami kultury i partnerami międzynarodowymi.;Litwa;Vilnius City Municipality;54.733888888;25.258888888;https://www.mruni.eu/;http://commons.wikimedia.org/wiki/Special:FilePath/Mykolas%20Romeris%20University.jpg;ogólny;litewski, angielski
446;Litwa;Europa;Uniwersytet Wileński;Uniwersytet Wileński to litewski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Vilnius. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Litwa;Vilnius;54.6825;25.287222222;https://www.vu.lt/;http://commons.wikimedia.org/wiki/Special:FilePath/Senamiestis%2C%20Vilnius%2C%20Lithuania%20-%20panoramio%20%28165%29.jpg;ogólny;litewski, angielski
851-900;Litwa;Europa;Uniwersytet Techniczny im. Giedymina w Wilnie;Uniwersytet Techniczny im. Giedymina w Wilnie to litewska uczelnia techniczna skoncentrowana na inżynierii, naukach ścisłych i technologiach stosowanych z siedzibą w Vilnius. Szczególnie dobrze pasuje do osób zainteresowanych laboratoriami, projektami badawczo-rozwojowymi, informatyką, automatyką, energetyką lub współpracą z przemysłem.;Litwa;Vilnius;54.722222222;25.335833333;http://www.vgtu.lt/;http://commons.wikimedia.org/wiki/Special:FilePath/Mechanikos%20ir%20transporto%20in%C5%BEinerijos%20fakultetai%2C%20VGTU.JPG;techniczny;litewski, angielski
342;Finlandia;Europa;Uniwersytet w Oulu;Uniwersytet w Oulu to fiński uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Oulu. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Finlandia;Oulu;65.066666666;25.45;http://www.oulu.fi;http://commons.wikimedia.org/wiki/Special:FilePath/University-of-Oulu-2010.jpg;ogólny;fiński, szwedzki, angielski
